CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15600301,Surname_301,472,France,Male,86,8,42056.9096876667,2,1,0,166242.3142473635,0
15600302,Surname_302,750,France,Female,29,8,139602.89411605353,4,0,1,29475.609793760003,1
15600303,Surname_303,604,Spain,Male,22,6,194095.81463408328,4,1,0,167415.82269074456,0
15600304,Surname_304,643,France,Male,59,3,53347.1206722349,3,1,0,183565.13454575327,0
15600305,Surname_305,629,France,Female,34,3,74111.1117419301,2,1,0,39086.25964911727,0
15600306,Surname_306,674,France,Male,89,9,12871.062208321377,4,0,0,37974.25128553797,1
15600307,Surname_307,721,France,Female,27,10,235987.0992150766,4,1,1,186048.72439581246,0
15600308,Surname_308,447,Spain,Female,33,6,121743.04834433405,4,1,1,67272.04327692257,0
15600309,Surname_309,547,France,Male,33,2,16076.543763424266,3,1,0,99804.54362608133,0
15600310,Surname_310,819,France,Male,59,2,207531.70329224627,2,1,1,67843.52385068951,1
15600311,Surname_311,744,Germany,Male,20,4,142336.0397624097,3,1,1,152373.8409435594,0
15600312,Surname_312,589,Spain,Male,40,10,13821.179384617133,2,1,0,50106.44152494724,0
15600313,Surname_313,493,France,Male,45,5,112724.14265367242,1,0,1,103882.81792354438,0
15600314,Surname_314,446,France,Male,62,7,108600.76065914414,2,0,1,171588.08674076165,0
15600315,Surname_315,550,Spain,Female,85,0,36520.43335995558,2,1,0,189103.1248448754,0
15600316,Surname_316,473,Germany,Female,41,6,105093.20227182051,3,1,1,77019.7790877288,1
15600317,Surname_317,536,France,Male,36,7,70701.75396623796,3,0,1,31654.35627022863,0
15600318,Surname_318,675,France,Female,57,4,174985.47381406697,1,1,1,163840.44300847972,0
15600319,Surname_319,813,France,Male,63,9,1372.9874598916724,3,0,0,31042.552457044414,1
15600320,Surname_320,698,France,Male,57,1,26593.985855583313,2,1,1,158064.61330660086,0
15600321,Surname_321,608,France,Female,79,3,229662.2022619871,4,0,1,140907.65196060177,0
15600322,Surname_322,497,Spain,Female,35,5,108333.33183028537,3,0,1,119736.32092989347,0
15600323,Surname_323,601,France,Male,29,8,44045.49366871016,4,1,1,188503.00279892326,0
15600324,Surname_324,792,Germany,Male,31,1,198306.60921725925,4,1,0,71254.70869797087,0
15600325,Surname_325,769,France,Male,78,3,212898.15001911036,4,1,0,27732.57056983996,0
15600326,Surname_326,752,Spain,Female,29,9,52803.50337547501,3,0,0,196504.78791220448,0
15600327,Surname_327,695,Germany,Male,44,4,178399.99810119637,2,0,0,93818.08907768235,0
15600328,Surname_328,800,France,Male,23,7,153783.92279173704,4,0,0,92344.29567364794,1
15600329,Surname_329,496,Germany,Female,50,7,186264.17783118875,1,0,0,27010.651271709947,1
15600330,Surname_330,497,France,Female,67,1,196974.60480998244,3,0,0,151274.9617505761,1
15600331,Surname_331,701,Spain,Female,29,5,165233.96409831522,4,1,1,146822.34256162518,0
15600332,Surname_332,548,Spain,Male,74,5,239054.23961513204,4,0,0,37606.301098331525,0
15600333,Surname_333,657,France,Male,70,4,216056.5898095797,3,0,0,54423.272088403566,0
15600334,Surname_334,838,France,Female,30,7,57242.87195950878,2,1,1,13118.748522072296,0
15600335,Surname_335,766,France,Male,89,9,228391.44906807548,1,1,0,179048.48721414048,0
15600336,Surname_336,773,Germany,Male,20,1,89899.32527661479,4,0,0,56460.33755983507,0
15600337,Surname_337,477,France,Female,81,1,181635.46284247,1,0,1,186137.77074523992,0
15600338,Surname_338,388,France,Female,75,6,212002.57919410444,3,1,1,118522.22788992067,1
15600339,Surname_339,687,France,Male,21,8,109092.60662858372,2,1,1,90827.45116484832,0
15600340,Surname_340,709,France,Female,62,2,12877.136615595891,3,0,0,11487.793195549939,0
15600341,Surname_341,478,Germany,Female,83,6,237415.35862290813,2,0,1,27531.733887224476,1
15600342,Surname_342,616,France,Male,53,2,18120.01320608983,4,1,0,40149.974364543574,0
15600343,Surname_343,825,Germany,Male,40,5,87027.39779123101,4,1,1,30082.288929959086,0
15600344,Surname_344,790,France,Male,36,2,149111.82444291492,4,1,1,58678.63659982465,0
15600345,Surname_345,822,France,Male,57,0,29384.176909358266,2,0,0,39371.14643290116,0
15600346,Surname_346,783,Germany,Male,89,5,209551.58164731698,3,0,1,136128.41105680092,0
15600347,Surname_347,500,Spain,Male,33,10,50855.5389441121,4,0,0,66435.97702905547,1
15600348,Surname_348,764,Spain,Female,75,2,246500.91582726935,2,1,1,146475.40739819565,1
15600349,Surname_349,827,France,Female,35,0,229108.36014127103,4,0,0,35743.621520067776,0
15600350,Surname_350,647,France,Female,53,4,151139.02180446585,3,0,0,49730.4272717693,1
15600351,Surname_351,448,Spain,Male,41,7,165002.52232184497,1,1,1,159615.4288010017,0
15600352,Surname_352,612,France,Male,18,7,133401.6170021684,1,0,0,130474.61152514532,0
15600353,Surname_353,601,France,Male,18,7,97775.99215820814,3,0,1,28324.939498446256,1
15600354,Surname_354,493,Spain,Male,81,2,87927.02426847942,4,1,0,192289.2264373227,0
15600355,Surname_355,695,Spain,Male,79,7,222913.72668506554,4,1,0,154881.56213184525,0
15600356,Surname_356,461,Spain,Female,53,3,144154.93152844196,1,1,1,115002.62764774119,0
15600357,Surname_357,849,Spain,Male,35,7,205823.43305334297,1,0,1,75153.04374271247,1
15600358,Surname_358,409,Spain,Female,33,2,128517.7609681796,1,0,1,27848.826494220546,0
15600359,Surname_359,718,France,Male,34,2,76756.23056051298,1,0,1,78058.34568372119,1
15600360,Surname_360,351,France,Female,41,0,22939.86915742996,2,0,0,71374.34375540577,0
15600361,Surname_361,734,Germany,Female,85,7,80924.20075207931,3,1,0,24890.604183727915,0
15600362,Surname_362,653,Germany,Female,19,7,220029.3785162746,4,0,1,158914.09373008733,1
15600363,Surname_363,603,France,Female,90,8,177990.29347094236,4,1,0,88913.75843346026,0
15600364,Surname_364,489,France,Female,27,5,196457.47746775314,3,0,1,179007.95572247382,1
15600365,Surname_365,802,France,Female,70,1,193358.5540251393,4,1,0,40013.03220092763,0
15600366,Surname_366,386,Germany,Female,68,0,29993.104307869027,4,1,1,70338.76333210224,0
15600367,Surname_367,509,France,Male,86,7,39715.141514457486,1,0,0,63016.94970646985,0
15600368,Surname_368,358,France,Male,31,9,79309.81220850546,4,0,0,174380.6882961163,0
15600369,Surname_369,582,Germany,Female,83,3,75257.19466697806,3,1,0,106469.37267081243,0
15600370,Surname_370,448,Germany,Male,70,10,16520.259563932937,3,1,1,36946.153407173304,1
15600371,Surname_371,496,France,Male,81,10,38367.877392301714,3,0,0,77914.89795711909,0
15600372,Surname_372,653,Germany,Female,89,6,214057.5708916949,4,1,1,189204.68076449307,1
15600373,Surname_373,557,Germany,Male,66,9,147261.20949542586,2,0,0,114782.58816680877,0
15600374,Surname_374,480,France,Female,79,3,85570.7481949104,1,0,0,16979.37533590095,0
15600375,Surname_375,753,France,Male,54,0,131619.47446584387,3,0,0,20990.54727960517,0
15600376,Surname_376,501,France,Female,66,7,65328.34789457226,2,0,0,54779.33674193909,0
15600377,Surname_377,403,France,Male,85,9,145960.57933679374,4,1,1,128051.63590736837,0
15600378,Surname_378,469,Spain,Female,50,8,18657.720808974653,1,1,1,56599.53358126515,0
15600379,Surname_379,510,France,Male,39,9,225662.67474113783,2,1,0,171521.76489583746,0
15600380,Surname_380,757,Germany,Male,87,8,60111.646170903674,4,1,1,129590.15443982797,1
15600381,Surname_381,465,France,Male,50,8,204768.8754844032,4,1,1,67138.81305896788,0
15600382,Surname_382,424,France,Female,45,10,164999.7165811293,2,1,0,84847.59153886468,0
15600383,Surname_383,462,Germany,Female,21,10,130751.73560583347,2,0,0,81298.96719226216,0
15600384,Surname_384,805,France,Male,83,3,232449.1151794489,3,0,0,69694.91906938347,0
15600385,Surname_385,769,France,Male,66,8,39203.295080288415,1,1,0,129678.39427943609,0
15600386,Surname_386,771,France,Female,28,10,29819.367567249927,1,0,1,48318.107152975754,0
15600387,Surname_387,453,France,Male,52,3,80465.03295585941,3,0,0,65500.914789183575,1
15600388,Surname_388,689,Germany,Male,56,1,207555.3066295887,1,1,0,26194.92106006849,0
15600389,Surname_389,603,France,Female,27,9,8800.364047558684,1,0,1,81446.95488121934,1
15600390,Surname_390,576,Spain,Female,91,2,59851.42682733499,4,0,0,22233.054693688842,1
15600391,Surname_391,461,Germany,Male,89,1,106175.54792166689,2,0,0,13402.042598850208,0
15600392,Surname_392,822,France,Female,86,0,178235.24713455208,3,0,1,132736.14432595024,0
15600393,Surname_393,448,France,Male,40,10,74828.26690271008,2,0,1,40866.431842476726,0
15600394,Surname_394,502,France,Male,51,5,112028.1115576785,1,0,0,16687.56166279492,0
15600395,Surname_395,698,Spain,Female,49,3,84212.62271779036,1,1,1,22983.330978268692,0
15600396,Surname_396,751,France,Male,33,6,23015.063681425585,3,0,0,47849.97103834151,1
15600397,Surname_397,733,Spain,Female,85,6,184668.99620781338,2,1,1,146967.3953319118,1
15600398,Surname_398,715,France,Female,71,9,115344.84911112078,4,0,1,12253.83917349496,0
15600399,Surname_399,687,Spain,Male,45,0,203128.0298820241,2,0,0,148038.79533621008,0
15600400,Surname_400,543,France,Female,77,8,173673.22926353468,2,1,0,123441.04862250891,0
15600401,Surname_401,659,Spain,Male,77,7,14453.80004738167,3,0,0,107642.75764762376,1
15600402,Surname_402,512,France,Female,61,9,125018.97512406962,4,1,0,182763.8464418541,0
15600403,Surname_403,557,France,Male,19,0,247713.9059038434,2,0,1,167621.6712923032,0
15600404,Surname_404,794,France,Female,40,7,76967.56546648536,2,1,0,89566.39800303092,0
15600405,Surname_405,518,France,Male,63,4,123239.52512241057,1,1,0,11273.054054395658,0
15600406,Surname_406,833,Spain,Male,90,0,163008.1109185101,1,0,0,145009.52489479774,0
15600407,Surname_407,510,France,Female,71,3,50566.4000949739,4,0,1,19067.96717560845,0
15600408,Surname_408,417,France,Male,88,6,175626.80259126046,2,1,0,62830.245485012005,0
15600409,Surname_409,638,Germany,Male,26,4,164944.1691104198,2,1,1,103676.56065943363,0
15600410,Surname_410,747,France,Male,87,10,93740.11667987192,1,0,0,28874.835598747763,0
15600411,Surname_411,626,Germany,Male,61,2,71109.81682827478,4,0,1,139061.60304002214,0
15600412,Surname_412,653,Germany,Male,91,10,229775.67531952474,3,0,1,71060.11602405521,0
15600413,Surname_413,753,France,Male,90,3,31755.89317428426,1,1,1,78715.53589524097,1
15600414,Surname_414,733,Spain,Female,29,1,108007.69782804625,2,0,1,133181.7158261782,0
15600415,Surname_415,741,France,Female,49,7,191745.90705553212,3,1,1,85665.96103659706,0
15600416,Surname_416,484,France,Female,51,1,37034.27386884678,2,1,0,52668.249354940024,0
15600417,Surname_417,544,Germany,Female,50,10,233231.88338523541,2,0,1,43584.042153284645,0
15600418,Surname_418,750,Germany,Male,81,5,131563.10169114446,2,1,1,147567.9671172149,0
15600419,Surname_419,477,France,Male,65,6,126203.9136217752,4,1,1,152611.13392978135,0
15600420,Surname_420,382,Germany,Female,33,6,106069.35269982801,3,1,0,47183.042113136675,0
15600421,Surname_421,525,France,Male,67,0,216862.54787363703,2,0,0,70611.2421341638,0
15600422,Surname_422,809,France,Female,40,7,237110.3522034318,4,1,1,191755.54328398764,0
15600423,Surname_423,792,Spain,Male,43,8,95017.00655444448,3,0,0,197003.57630296084,0
15600424,Surname_424,720,France,Male,71,6,135598.41256251783,1,0,0,121208.4972756704,1
15600425,Surname_425,819,France,Female,61,7,78855.7832080393,4,1,0,153819.6554719792,0
15600426,Surname_426,724,Spain,Male,54,3,92004.19041783758,3,0,0,152168.11372671244,1
15600427,Surname_427,371,Spain,Female,26,7,7083.390155645047,2,0,0,85156.6799594645,0
15600428,Surname_428,587,France,Female,30,2,196483.8711026042,2,0,0,19201.48030387653,0
15600429,Surname_429,507,Germany,Female,77,0,242333.2851897615,4,0,0,150733.737274445,0
15600430,Surname_430,387,Germany,Male,19,7,192381.63796192178,1,0,1,35796.942660166475,1
15600431,Surname_431,579,Spain,Male,77,10,129552.85519036447,4,1,0,65194.702214287696,0
15600432,Surname_432,714,Spain,Female,74,5,206877.49828527868,1,0,1,69953.27338571199,0
15600433,Surname_433,400,France,Male,60,8,214469.76077076836,1,0,1,76327.50138643001,0
15600434,Surname_434,787,France,Female,36,2,136130.65773206973,4,0,0,98479.55726923734,0
15600435,Surname_435,613,France,Female,28,7,234289.3714199704,4,1,0,105306.0319537254,0
15600436,Surname_436,632,Spain,Male,64,8,7542.548264247578,4,0,0,101869.54962186025,0
15600437,Surname_437,376,Germany,Female,80,8,2524.002457134411,3,0,0,40941.655449628735,1
15600438,Surname_438,575,Germany,Male,24,6,20364.84104116823,3,1,1,133272.55957019466,1
15600439,Surname_439,626,Spain,Male,48,10,14464.428863362911,4,0,0,160142.85207177282,0
15600440,Surname_440,635,France,Male,72,9,106152.74694555021,3,1,1,97730.74448319251,0
15600441,Surname_441,446,France,Female,42,2,235080.2759804967,3,0,0,169280.74737093237,0
15600442,Surname_442,633,France,Female,89,2,168805.88749798408,1,0,0,94408.80079275894,1
15600443,Surname_443,716,France,Male,47,1,164863.21531111418,2,0,1,117980.59954492342,0
15600444,Surname_444,797,France,Male,53,0,96221.51058421991,2,1,1,23214.45490347813,1
15600445,Surname_445,830,France,Female,67,1,133441.61404480907,3,1,1,37900.68318259882,1
15600446,Surname_446,802,Germany,Male,31,4,76043.6741361058,1,1,0,155793.31486586583,0
15600447,Surname_447,666,Spain,Male,46,0,129459.43485066625,4,0,1,57343.90524805934,0
15600448,Surname_448,653,Germany,Female,44,9,186665.22717868479,1,1,1,27817.538870580058,1
15600449,Surname_449,496,Germany,Female,67,3,139673.1160633247,1,1,1,117967.00824675482,0
15600450,Surname_450,353,France,Female,53,10,104717.95980589071,2,1,0,27934.47315048155,0
15600451,Surname_451,384,Spain,Male,51,9,211230.51598177425,4,0,1,139974.0602575049,0
15600452,Surname_452,541,Spain,Female,38,9,71860.71994868795,2,1,1,140943.1647023401,0
15600453,Surname_453,398,Germany,Female,55,0,120371.73198111504,3,1,0,96081.00948100633,0
15600454,Surname_454,366,France,Female,67,9,244536.81765955014,2,1,1,140295.73213674186,0
15600455,Surname_455,521,France,Female,54,7,241830.40713067245,1,1,1,161881.01565989628,0
15600456,Surname_456,569,France,Female,36,4,1571.1541652480564,4,0,1,47558.309165086146,0
15600457,Surname_457,507,Germany,Female,18,9,133058.35223306334,4,1,1,133411.30868724617,0
15600458,Surname_458,826,Spain,Female,57,3,84229.81471878984,4,1,0,141545.98402019625,1
15600459,Surname_459,395,Spain,Male,72,2,72805.96743668999,2,0,1,46945.75305812567,0
15600460,Surname_460,722,France,Female,43,8,149063.04465217012,2,1,0,148106.55737157346,0
15600461,Surname_461,355,Spain,Male,60,5,111576.08079854609,2,1,1,146713.82971633974,0
15600462,Surname_462,448,Spain,Male,76,0,183210.52038766033,3,0,0,39877.99966412079,0
15600463,Surname_463,729,France,Female,68,7,6783.547590540728,2,0,0,70311.25028868266,0
15600464,Surname_464,582,France,Male,32,9,231722.71164106167,3,1,0,188818.95355272343,0
15600465,Surname_465,386,Spain,Female,25,1,141898.3230319625,2,0,0,23517.26550479671,1
15600466,Surname_466,629,France,Male,31,8,171016.67555374367,3,1,1,53499.88351928589,1
15600467,Surname_467,698,Spain,Female,24,10,151146.61867795206,1,0,0,119972.13215838851,0
15600468,Surname_468,846,Spain,Male,35,6,247282.90157740758,1,1,0,194053.15226505647,1
15600469,Surname_469,651,Germany,Female,29,2,246574.61032409532,4,0,1,58857.52223743226,0
15600470,Surname_470,530,Spain,Female,19,3,152472.8587513245,1,0,0,165188.3852386097,0
15600471,Surname_471,444,Germany,Male,67,2,170990.82370577267,4,0,1,79797.30144181126,0
15600472,Surname_472,448,Germany,Male,38,5,154642.46134254386,3,1,0,76972.33872763411,0
15600473,Surname_473,537,France,Female,24,8,77670.23098489658,4,0,1,199250.81970514767,0
15600474,Surname_474,830,France,Male,29,9,48153.38911823405,1,1,1,165271.24001488282,0
15600475,Surname_475,465,France,Female,74,8,100690.78795338738,3,1,0,57220.46149686859,1
15600476,Surname_476,540,Germany,Male,91,0,170689.2055754028,4,0,1,45273.90541907449,1
15600477,Surname_477,602,France,Female,40,9,13994.338578100562,3,1,0,25975.378382091883,1
15600478,Surname_478,818,France,Male,47,5,128576.30170274859,3,1,0,101713.29112984161,0
15600479,Surname_479,765,France,Female,75,0,102099.33185159745,1,1,0,73556.7189472433,0
15600480,Surname_480,820,Germany,Male,69,10,131871.21032140468,3,1,1,82356.0995220778,0
15600481,Surname_481,510,Spain,Female,73,3,215056.65827288694,2,1,1,91967.77356702635,1
15600482,Surname_482,605,Spain,Male,27,6,11902.534389264558,1,1,0,198298.27086368296,0
15600483,Surname_483,672,France,Female,36,3,190906.01234042546,4,0,1,10545.787041641503,0
15600484,Surname_484,477,Spain,Male,36,8,166727.47298340665,2,1,1,90952.25324442792,0
15600485,Surname_485,367,Germany,Male,76,9,50961.99524328021,1,1,0,22344.865689454095,1
15600486,Surname_486,630,Germany,Female,61,4,183545.91738202565,3,0,1,137873.02299856237,0
15600487,Surname_487,839,Germany,Male,76,8,124092.98671973945,4,0,1,19581.471798743412,0
15600488,Surname_488,572,France,Male,21,0,120256.19891943622,3,0,0,155697.93517929182,1
15600489,Surname_489,403,Spain,Female,82,3,120767.62873667297,3,1,0,174879.1623253236,0
15600490,Surname_490,407,France,Female,30,6,237308.51556281903,4,0,1,194452.29967582063,0
15600491,Surname_491,672,France,Female,84,1,236091.1265841982,4,1,1,32965.428065891676,0
15600492,Surname_492,709,Germany,Female,29,8,228402.01167131678,1,0,1,195989.38075678307,0
15600493,Surname_493,523,France,Male,72,2,221685.51838627347,1,1,0,88343.79521234057,0
15600494,Surname_494,629,France,Male,78,3,9397.02289276706,3,1,1,130189.97559167664,0
15600495,Surname_495,463,Germany,Male,58,3,100148.73177803568,1,0,1,10009.032400396993,0
15600496,Surname_496,637,France,Female,53,7,223719.26588141356,2,1,1,80349.17569803723,0
15600497,Surname_497,780,Germany,Male,19,1,188781.63891523128,4,0,0,77050.35611659518,0
15600498,Surname_498,691,Germany,Male,39,4,114164.95058210097,3,1,1,105723.10940985288,0
15600499,Surname_499,500,Germany,Female,39,1,193313.2593042915,2,0,1,35192.5561250585,0
15600500,Surname_500,799,Germany,Male,58,5,52046.45645340519,2,1,0,141135.31416986548,0
15600501,Surname_501,476,Germany,Male,31,8,149949.8113606984,4,0,1,123183.48181905929,0
15600502,Surname_502,504,Germany,Female,52,8,133249.5704729151,1,0,1,50372.687221120235,0
15600503,Surname_503,839,Germany,Male,67,0,143386.75550268564,2,0,0,196890.86166236497,0
15600504,Surname_504,735,Spain,Female,26,3,180448.8549866136,3,1,1,11062.673144980716,0
15600505,Surname_505,823,Germany,Female,76,3,237450.52281201928,2,1,1,73824.43328812662,0
15600506,Surname_506,622,Spain,Male,73,0,66002.9419867443,4,0,0,59727.72224209226,1
15600507,Surname_507,453,France,Male,27,9,189512.69384165743,1,1,1,116407.46565722823,0
15600508,Surname_508,766,France,Male,42,1,161285.24220263638,1,1,1,178795.93200589283,0
15600509,Surname_509,742,Spain,Female,62,5,173786.2668565824,3,0,1,134977.27903914568,0
15600510,Surname_510,648,France,Female,28,9,107229.91625251,3,0,1,19042.921813584013,0
15600511,Surname_511,595,France,Male,26,2,236144.6490658483,3,0,1,174045.66955641753,0
